מילה,idf
סיגוריונסון,8.509967146324497
ובעצמה,8.509967146324497
ובעצמו,6.111467339502679
גרובר,7.4109518755836366
מבעלה,6.899723107284872
בברוטאליות,8.509967146324497
עיצב,7.8168199657645525
הנפשית,8.509967146324497
לאומץ,8.509967146324497
גרובס,8.509967146324497
מיידן,7.8168199657645525
בשפיותו,7.8168199657645525
רילי,7.123672785204607
הבהאמס,8.509967146324497
מיידי,6.5638555265321274
לינדסאי,8.509967146324497
שיתחקה,8.509967146324497
ומגורש,8.509967146324497
למציאות,5.799092654460526
יוצא,2.9444389791664403
מפגיעה,8.509967146324497
ספרית,7.4109518755836366
אביה,4.31748811353631
אביו,3.6635616461296463
מאותגרת,8.509967146324497
אביר,6.899723107284872
ושתלטנות,8.509967146324497
לפקוח,8.509967146324497
המתרחשת,5.10594547390058
יוצף,8.509967146324497
ספריו,6.429719478039138
ספריה,7.8168199657645525
מפגיעת,8.509967146324497
ספריי,8.509967146324497
הריח,8.509967146324497
יוצר,4.406719247264253
המזרח-,8.509967146324497
שוחררה,8.509967146324497
מזוקק,8.509967146324497
בילינג,8.509967146324497
עכבות,7.8168199657645525
גרובן,8.509967146324497
יוגין,5.676753802268282
אריקו,7.8168199657645525
אריקה,5.564520407322694
הבהאמה,7.8168199657645525
מסוכן,4.204692619390966
הוחזקו,7.8168199657645525
מרטין,3.4965075614664802
לעריכה,8.509967146324497
שתיפטר,8.509967146324497
E,8.509967146324497
הילייר,7.8168199657645525
המזרחי,6.429719478039138
והבלהה,8.509967146324497
שיחלוק,8.509967146324497
לגיבסון,8.509967146324497
הקופסה,8.509967146324497
מהנשיא,8.509967146324497
בנגינה,8.509967146324497
שבגדו,7.123672785204607
לחלומות,8.509967146324497
לתסריטאי,7.8168199657645525
ממלצרת,8.509967146324497
משיחה,8.509967146324497
המקיפה,8.509967146324497
שמירת,7.4109518755836366
יומנו,6.717804695023691
יומנה,6.899723107284872
הבלוט,8.509967146324497
ונחקר,8.509967146324497
הפינוי,8.509967146324497
אקסבייר,7.8168199657645525
והשחצנים,8.509967146324497
במשולש,6.717804695023691
הסביבה,5.799092654460526
בנתיים,7.123672785204607
ראנסום,8.509967146324497
בזירה,6.5638555265321274
ומעמיקה,8.509967146324497
ויסקונסין,8.509967146324497
שטנית,7.4109518755836366
המדופלם,7.8168199657645525
חריגים,8.509967146324497
לפרסים,7.4109518755836366
לעריכת,8.509967146324497
ביצים,7.8168199657645525
אישים,7.8168199657645525
ודאגלס,7.8168199657645525
גרפיקת,8.509967146324497
הטריפל,8.509967146324497
מטרת,7.8168199657645525
האלפר,7.8168199657645525
ומשחיתים,8.509967146324497
מסוגלת,5.942799375126701
התרגיל,7.8168199657645525
להתבודד,7.8168199657645525
רורשאך,8.509967146324497
סאות'אנד-און-סי,8.509967146324497
ואווירה,7.8168199657645525
סאבאג,6.899723107284872
ונהפכים,8.509967146324497
פטרסון,5.5134287461649825
ואווירת,8.509967146324497
חיוו,8.509967146324497
יקרים,7.8168199657645525
השואפים,8.509967146324497
ובוחרות,8.509967146324497
טריפו,8.509967146324497
קאמיו,8.509967146324497
אבריל,8.509967146324497
וההרפתקה,7.8168199657645525
מטרה,5.0106352940962555
ירכיבו,8.509967146324497
מוגלגים,8.509967146324497
הרזון,8.509967146324497
שמגלות,8.509967146324497
וההרפתקן,7.4109518755836366
ווגל,6.899723107284872
ווגם,8.509967146324497
המקצוען/מתקין,8.509967146324497
ווגה,8.509967146324497
טולדו,7.8168199657645525
הפינות,8.509967146324497
שמארלי,8.509967146324497
סנודגראס,8.509967146324497
להתבוננות,8.509967146324497
והצייד,8.509967146324497
ושלי,7.8168199657645525
והיום,7.8168199657645525
פלאש,7.8168199657645525
הסיבובים,8.509967146324497
ופרדיטה,8.509967146324497
מזמור,7.8168199657645525
ב'מלחמת,8.509967146324497
נשמתם,8.509967146324497
שנטרף,8.509967146324497
פטפטנית,8.509967146324497
פוסט-אפוקליפטי,7.123672785204607
נשמתו,5.942799375126701
ג'יגולו,7.8168199657645525
קטפה,8.509967146324497
גלייזר,8.509967146324497
מהיחסים,7.8168199657645525
כשסלין,8.509967146324497
זורמים,7.4109518755836366
פלאת,8.509967146324497
הימלטות,7.4109518755836366
ווגס,8.509967146324497
כמושלם,8.509967146324497
גאיה,8.509967146324497
הרמטי,8.509967146324497
נאקו,8.509967146324497
רוזנת,8.509967146324497
גאים,7.123672785204607
גאיל,7.8168199657645525
ומנוהל,7.8168199657645525
גאיט,8.509967146324497
נאמאסטה,8.509967146324497
להשקטת,8.509967146324497
אדוק,7.123672785204607
דוטון,6.899723107284872
למאסרו,8.509967146324497
שיוכל,5.288267030694535
אדום,6.206575926724928
טרנסג'נדר,8.509967146324497
האנושית,5.327876168789581
מייבי,8.509967146324497
דאמור,8.509967146324497
ומוכשר,7.4109518755836366
התככים,7.4109518755836366
ויחדיו,6.899723107284872
פתאומיים,8.509967146324497
גאיס,8.509967146324497
עילג,8.509967146324497
רוזנה,7.123672785204607
שכירי,5.869296913133774
מדברת,6.717804695023691
ממאדים,7.8168199657645525
Me,8.509967146324497
שהקשו,8.509967146324497
לפרויקט,7.8168199657645525
Ezio:,8.509967146324497
אודונל,6.429719478039138
נואו,8.509967146324497
נואה,6.111467339502679
ביימאקס,8.509967146324497
מהמסלול,8.509967146324497
כשרורי,8.509967146324497
ובתוכנית,8.509967146324497
הניו-יורקרים,7.8168199657645525
ריצו,7.8168199657645525
לטובתם,8.509967146324497
בוגרים;,8.509967146324497
מהכלא,4.574710978503383
והעוני,7.8168199657645525
My,8.509967146324497
למחבוא,8.509967146324497
יצחק,7.123672785204607
העילה,8.509967146324497
רבחייזר,8.509967146324497
מילוי,8.509967146324497
MJ,8.509967146324497
מושחתים-כל,8.509967146324497
נואש,5.176149732573829
נואר,6.311734809152915
שעלולה,6.899723107284872
רדזיווילואויסז,8.509967146324497
שהקשר,7.123672785204607
30-,8.509967146324497
סמרטוטית,8.509967146324497
ואקסצנטרי,8.509967146324497
הממונה,6.899723107284872
החורים,8.509967146324497
בראטן,8.509967146324497
הרוצה,7.8168199657645525
דיאודאטו,8.509967146324497
הרוצח,4.356708826689592
סטמטון,8.509967146324497
מתאר,4.634728988229636
הנלחמות,8.509967146324497
המשרדים,8.509967146324497
איאלה,7.8168199657645525
לבוסים,8.509967146324497
מוייזס,7.123672785204607
למייקל,7.8168199657645525
צלצול,8.509967146324497
למייקי,8.509967146324497
ואסקו,8.509967146324497
מתאי,8.509967146324497
הג’דיי,8.509967146324497
נירוט,8.509967146324497
הדרג,8.509967146324497
בלוקבסטר,7.123672785204607
הדרן,8.509967146324497
המגשר,7.8168199657645525
הדרך,4.127134385045092
גוקינן,8.509967146324497
ממחבואו,8.509967146324497
אוליל,8.509967146324497
רנדולף,8.509967146324497
הבינלאומית,6.5638555265321274
ייכנע,7.8168199657645525
המשמשים,8.509967146324497
נורטון,5.5134287461649825
שמאלצים,8.509967146324497
משחייו,8.509967146324497
יתעמתו,8.509967146324497
לאומניות,7.4109518755836366
אסטרונאוטים,7.8168199657645525
דוהו,8.509967146324497
קטעי,6.111467339502679
מהמשותף,7.8168199657645525
שמאחוריו,8.509967146324497
הוכחות,7.123672785204607
ויחידים,8.509967146324497
מפוטרת,7.8168199657645525
הזהה,7.8168199657645525
משופשף,7.4109518755836366
שבלוט,8.509967146324497
הזהב,4.219507705176107
מיוחדת,5.075173815233827
מאין,7.4109518755836366
רומיין,7.123672785204607
דוהר,7.8168199657645525
שבלוב,8.509967146324497
אולטרון,7.8168199657645525
נידהאם,8.509967146324497
מיתולוגיות,8.509967146324497
וולברטון,8.509967146324497
בשיקגו,6.717804695023691
cattivo,8.509967146324497
בשליחויות,8.509967146324497
אכזריותם,8.509967146324497
מציפורניהם,8.509967146324497
מהפקודות,8.509967146324497
מהשכונה,7.4109518755836366
בוומן,8.509967146324497
תקופת,5.3706380281276624
הפרלמנט,8.509967146324497
אנאגרם,8.509967146324497
המהנדס,7.8168199657645525
עירייה,8.509967146324497
למחלה,7.4109518755836366
פאנץ,7.8168199657645525
סצנות,6.111467339502679
כנגד,3.912023005428146
מחשבותיו,7.8168199657645525
קנדל,7.123672785204607
פאנם,7.8168199657645525
איצירו,8.509967146324497
קנדי,4.867534450455582
קנדה,6.311734809152915
במסעדות,8.509967146324497
בבונדי,8.509967146324497
בנויט,8.509967146324497
נטבחים,7.8168199657645525
מוזמנים,7.8168199657645525
תקופה,5.288267030694535
העצלן,7.4109518755836366
אווזים,8.509967146324497
ירעידו,8.509967146324497
ציניות,7.8168199657645525
יעילה,8.509967146324497
ממכבי,8.509967146324497
הובס,7.4109518755836366
נשבעת,7.8168199657645525
והבושה,8.509967146324497
שעלילתו,7.123672785204607
נחיתה,7.8168199657645525
הובר,7.8168199657645525
האורבות,8.509967146324497
שעלילתה,8.509967146324497
אתר,6.023447592961033
דודו,5.676753802268282
דודה,6.206575926724928
מואץ,7.8168199657645525
קרצבל,8.509967146324497
גור,6.717804695023691
גוש,3.7612001156935624
מואס,8.509967146324497
מצחיקות,6.311734809152915
דודם,7.8168199657645525
גוץ,8.509967146324497
היישר,6.023447592961033
ברכילויות,8.509967146324497
דודי,6.717804695023691
גוס,5.41610040220442
גוף,5.869296913133774
גול,6.023447592961033
אהרון,4.553876891600541
גון,2.0794415416798357
גוט,8.509967146324497
קאטלין,8.509967146324497
גוך,6.717804695023691
רדיאטור,8.509967146324497
גוו,8.509967146324497
גידל,7.123672785204607
LA,7.4109518755836366
גוד,4.795790545596741
אתו,6.311734809152915
אתה,5.209486152841421
הובה,8.509967146324497
זווייאגינצב,8.509967146324497
לתסבוכות,7.8168199657645525
אתם,5.676753802268282
נחיתת,6.899723107284872
יכחד,8.509967146324497
לקרלוס,8.509967146324497
אתי,8.509967146324497
ולהריץ,8.509967146324497
המכה,7.123672785204607
בשרשראות,8.509967146324497
מטראצו,7.8168199657645525
דספראדו,8.509967146324497
וואלאס,6.111467339502679
שכהיו,8.509967146324497
תחנת,5.616771097666572
לגביי,7.8168199657645525
שמופרים,8.509967146324497
מתמקם,8.509967146324497
לגביו,7.8168199657645525
מתמקד,5.564520407322694
גושואה,7.4109518755836366
מקלאני,8.509967146324497
הונג-גין,8.509967146324497
מחנאות,7.123672785204607
התמדה,7.8168199657645525
מסתכם,8.509967146324497
סיריפונג,8.509967146324497
בלהקה,7.8168199657645525
האוניברסיטאות,7.8168199657645525
פוגלסטרם,8.509967146324497
האטי,7.8168199657645525
האקשן,5.5134287461649825
לופי,8.509967146324497
הוירטואלי,8.509967146324497
ארלינגטון,8.509967146324497
פיש,8.509967146324497
באוקיינוסים,7.8168199657645525
דרמטית,7.4109518755836366
ייצין,7.8168199657645525
מבוטלת,7.8168199657645525
המכר,4.867534450455582
מנצלת,7.123672785204607
בהמות,8.509967146324497
לטיפולו,8.509967146324497
